KRS148+1      >600     >600     >600     >600     >600     >600     
KRS149+1      >600     >600     >600     >600     >600     >600     
KRS150+1      >600     >600     stack    >600     >600     >600     
KRS151+1      >600     >600     >600     >600     >600     >600     
KRS152+1      28.56    >600     stack    0.42     >600     >600     
KRS153+1      >600     >600     >600     >600     >600     >600     
KRS154+1      >600     >600     >600     >600     >600     >600     
KRS155+1      >600     >600     >600     >600     >600     >600     
KRS156+1      >600     >600     >600     >600     >600     >600     
KRS157+1      >600     >600     stack    >600     >600     >600     
KRS158+1      >600     >600     stack    >600     >600     >600     
KRS159+1      >600     >600     stack    >600     >600     >600     
KRS160+1      >600     >600     stack    1.92     >600     >600     
KRS161+1      >600     >600     >600     >600     >600     >600     
KRS162+1      >600     >600     stack    >600     >600     >600     
KRS163+1      >600     >600     stack    >600     >600     >600     
KRS164+1      0.43     <0.01    <0.01    0.02     0.03     31.11    
KRS165+1      0.34     <0.01    <0.01    0.01     0.01     >600     
KRS166+1      0.03     <0.01    <0.01    0.02     0.02     >600     
KRS167+1      >600     >600     stack    >600     >600     >600     
KRS168+1      0.75     <0.01    <0.01    0.01     <0.01    >600     
KRS169+1      0.01     <0.01    <0.01    0.02     0.02     9.28     
KRS170+1      0.46     <0.01    <0.01    0.03     0.09     >600     
KRS171+1      0.06     0.01     <0.01    0.03     0.03     >600     
KRS172+1      >600     >600     stack    >600     >600     >600     
KRS173+1      >600     >600     stack    >600     >600     >600     
KRS174+1      >600     >600     stack    >600     >600     >600     
KRS175+1      >600     >600     stack    >600     >600     >600     
LCL181+1      >600     >600     (<0.01)  >600     >600     (0.01)   
LCL230+1      >600     >600     (<0.01)  >600     >600     (<0.01)  
LCL354+1      >600     >600     mem      >600     >600     >600     
LCL414+1      >600     >600     4.84     >600     0.01     0.01     
MGT001+1      >600     >600     >600     >600     >600     >600     
MGT002+1      >600     >600     mem      >600     >600     1.88     
MGT003+1      >600     >600     mem      >600     >600     >600     
MGT004+1      >600     >600     >600     >600     >600     >600     
MGT005+1      >600     stack    stack    >600     >600     >600     
MGT005+2      >600     >600     stack    >600     >600     >600     
MGT006+1      >600     >600     >600     >600     >600     >600     
MGT007+1      >600     >600     stack    >600     >600     >600     
MGT008+1      >600     >600     >600     >600     >600     1.48     
MGT009+1      >600     >600     >600     >600     >600     10.09    
MGT010+1      >600     >600     >600     >600     >600     >600     
MGT011+1      >600     stack    stack    >600     >600     >600     
MGT012+1      >600     stack    stack    >600     >600     >600     
MGT013+1      >600     >600     stack    >600     >600     311.65   
MGT014+1      >600     >600     stack    >600     >600     301.21   
MGT015+1      >600     >600     >600     >600     >600     0.16     
MGT016+1      >600     >600     >600     >600     >600     0.27     
MGT017+1      >600     >600     >600     >600     >600     0.17     
MGT018+1      >600     >600     >600     >600     >600     0.28     
MGT019+2      >600     >600     segmf    >600     >600     >600     
MGT020+1      >600     >600     segmf    >600     >600     >600     
MGT021+1      >600     >600     segmf    >600     >600     78.11    
MGT022+1      0.03     <0.01    <0.01    >600     <0.01    0.16     
MGT022+2      0.03     <0.01    <0.01    >600     <0.01    0.13     
MGT023+1      >600     >600     segmf    >600     >600     >600     
MGT023+2      >600     >600     segmf    >600     >600     >600     
MGT024+1      >600     >600     segmf    >600     >600     >600     
MGT025+1      >600     >600     segmf    >600     >600     >600     
MGT026+1      >600     >600     segmf    >600     >600     >600     
MGT027+1      >600     >600     segmf    >600     >600     >600     
MGT028+1      0.01     0.01     <0.01    >600     0.01     0.24     
MGT029+1      >600     >600     segmf    >600     >600     >600     
MGT030+1      0.02     0.01     <0.01    >600     0.01     >600     
MGT031+1      >600     >600     segmf    >600     >600     >600     
MGT032+2      0.02     <0.01    <0.01    >600     0.01     <0.01    
MGT033+1      >600     >600     segmf    >600     >600     >600     
MGT033+2      >600     >600     segmf    >600     >600     >600     
MGT034+1      >600     >600     stack    >600     >600     >600     
MGT034+2      >600     >600     >600     >600     >600     >600     
MGT035+1      >600     >600     segmf    >600     >600     >600     
MGT035+2      >600     >600     stack    >600     >600     >600     
MGT036+1      >600     479.96   segmf    >600     >600     0.02     
MGT036+2      >600     596.19   segmf    >600     >600     0.03     
MGT036+3      0.01     <0.01    <0.01    >600     0.01     <0.01    
MGT037+1      >600     >600     segmf    >600     >600     >600     
MGT037+2      >600     >600     segmf    >600     >600     >600     
MGT038+1      >600     >600     segmf    >600     >600     >600     
MGT038+2      >600     >600     segmf    >600     >600     >600     
MGT039+1      >600     >600     segmf    >600     >600     >600     
MGT039+2      >600     >600     segmf    >600     >600     >600     
MGT040+1      >600     >600     segmf    >600     >600     >600     
MGT040+2      >600     >600     segmf    >600     >600     >600     
MGT041+2      0.01     <0.01    <0.01    >600     >600     0.01     
MGT042+1      >600     >600     segmf    >600     >600     >600     
MGT043+1      >600     >600     segmf    >600     >600     >600     
MGT044+1      >600     >600     segmf    >600     >600     0.58     
MGT045+1      >600     >600     segmf    >600     >600     0.02     
MGT046+1      >600     >600     segmf    >600     >600     505.37   
MGT047+1      >600     >600     segmf    >600     >600     >600     
MGT048+1      >600     >600     segmf    >600     >600     0.70     
MGT049+1      >600     >600     segmf    >600     >600     0.02     
MGT050+1      >600     >600     segmf    >600     >600     >600     
MGT051+1      >600     >600     segmf    >600     >600     >600     
MGT052+1      >600     >600     mem      >600     >600     >600     
MGT053+1      >600     >600     mem      >600     >600     >600     
MGT054+1      >600     >600     segmf    >600     >600     >600     
MGT055+1      >600     >600     segmf    >600     >600     >600     
MGT056+1      >600     >600     segmf    >600     >600     >600     
MGT057+1      >600     >600     segmf    >600     >600     >600     
MGT058+1      >600     >600     segmf    >600     >600     >600     
MGT059+1      >600     >600     segmf    >600     >600     0.11     
MGT060+1      >600     >600     segmf    >600     >600     >600     
MGT061+1      >600     >600     segmf    >600     >600     >600     
MGT062+1      >600     >600     segmf    >600     >600     >600     
MGT063+1      >600     >600     segmf    >600     >600     >600     
MGT064+1      >600     >600     segmf    >600     >600     >600     
MGT065+1      >600     >600     segmf    >600     >600     >600     
MGT066+1      >600     >600     mem      >600     >600     >600     
MSC009+1      >600     >600     >600     >600     >600     >600     
MSC010+1      >600     >600     segmf    >600     >600     stack    
NLP001+1      0.03     <0.01    <0.01    <0.01    <0.01    3.58     
NLP002+1      >600     >600     stack    >600     >600     >600     
NLP003+1      >600     >600     stack    >600     >600     >600     
NLP004+1      >600     >600     stack    >600     0.08     >600     
NLP005+1      >600     >600     stack    >600     >600     >600     
NLP006+1      >600     >600     stack    >600     >600     >600     
NLP007+1      >600     >600     stack    >600     0.11     >600     
NLP008+1      >600     >600     stack    >600     >600     >600     
NLP009+1      >600     >600     stack    >600     0.02     >600     
NLP011+1      >600     >600     stack    >600     0.11     >600     
NLP012+1      >600     >600     stack    >600     >600     >600     
NLP013+1      >600     >600     stack    >600     >600     >600     
NLP014+1      >600     >600     stack    >600     >600     >600     
NLP015+1      >600     >600     stack    >600     >600     >600     
NLP016+1      >600     >600     stack    >600     >600     >600     
NLP017+1      >600     >600     stack    >600     >600     >600     
NLP018+1      >600     >600     stack    >600     >600     >600     
NLP019+1      >600     >600     stack    >600     >600     >600     
NLP020+1      >600     >600     stack    >600     >600     >600     
NLP021+1      >600     >600     stack    >600     >600     >600     
NLP022+1      >600     >600     stack    >600     >600     >600     
NLP023+1      >600     >600     stack    >600     >600     >600     
NLP024+1      >600     >600     stack    >600     >600     >600     
NLP025+1      >600     >600     >600     >600     >600     >600     
NLP026+1      >600     >600     stack    >600     >600     >600     
NLP027+1      >600     >600     stack    >600     >600     >600     
NLP028+1      >600     >600     stack    >600     >600     >600     
NLP029+1      >600     >600     stack    >600     >600     >600     
NLP030+1      >600     >600     >600     >600     >600     >600     
NLP031+1      >600     >600     >600     >600     >600     >600     
NLP032+1      >600     >600     stack    >600     >600     >600     
NLP033+1      >600     >600     >600     >600     >600     >600     
NLP034+1      >600     >600     >600     >600     >600     >600     
NLP035+1      >600     >600     stack    >600     >600     >600     
NLP036+1      >600     >600     stack    >600     >600     >600     
NLP037+1      >600     >600     stack    >600     >600     >600     
NLP038+1      >600     >600     stack    >600     >600     >600     
NLP039+1      >600     >600     >600     >600     >600     >600     
NLP040+1      >600     >600     stack    >600     >600     >600     
NLP041+1      >600     >600     >600     >600     >600     >600     
NLP042+1      >600     stack    stack    >600     >600     >600     
NLP043+1      >600     >600     >600     >600     >600     >600     
NLP044+1      >600     >600     >600     >600     >600     >600     
NLP045+1      >600     >600     >600     >600     >600     >600     
NLP046+1      >600     >600     >600     >600     >600     >600     
NLP047+1      >600     >600     >600     >600     >600     >600     
NLP048+1      >600     >600     >600     >600     >600     >600     
NLP049+1      >600     >600     stack    >600     >600     >600     
NLP050+1      >600     >600     stack    >600     >600     >600     
NLP051+1      >600     >600     stack    >600     >600     >600     
NLP052+1      >600     >600     stack    >600     >600     >600     
NLP053+1      >600     >600     stack    >600     >600     >600     
NLP054+1      >600     stack    stack    >600     >600     >600     
NLP055+1      >600     stack    stack    >600     >600     >600     
NLP056+1      >600     stack    stack    >600     >600     >600     
NLP057+1      >600     stack    stack    >600     >600     >600     
NLP058+1      >600     stack    stack    >600     >600     >600     
NLP059+1      >600     >600     stack    >600     >600     >600     
NLP060+1      >600     >600     >600     >600     >600     >600     
NLP061+1      >600     >600     >600     >600     >600     >600     
NLP062+1      >600     >600     >600     >600     >600     >600     
NLP063+1      >600     >600     stack    >600     >600     >600     
NLP064+1      >600     >600     >600     >600     >600     >600     
NLP065+1      >600     >600     >600     >600     >600     >600     
NLP066+1      >600     >600     >600     >600     >600     >600     
NLP067+1      >600     >600     stack    >600     >600     >600     
NLP068+1      >600     >600     >600     >600     >600     >600     
NLP069+1      >600     >600     >600     >600     >600     >600     
NLP070+1      >600     >600     >600     >600     >600     >600     
NLP071+1      >600     >600     stack    >600     >600     >600     
NLP072+1      >600     >600     >600     >600     >600     >600     
NLP073+1      >600     >600     >600     >600     >600     >600     
NLP074+1      >600     >600     >600     >600     >600     >600     
NLP075+1      >600     >600     >600     >600     >600     >600     
NLP076+1      >600     >600     >600     >600     >600     >600     
NLP077+1      >600     >600     >600     >600     >600     >600     
NLP078+1      >600     >600     >600     >600     >600     >600     
NLP079+1      0.37     2.75     0.01     >600     0.12     >600     
NLP080+1      0.36     0.02     0.01     >600     0.14     >600     
NLP081+1      0.33     0.12     0.01     >600     0.10     >600     
NLP082+1      >600     >600     stack    >600     >600     >600     
NLP083+1      >600     >600     stack    >600     >600     >600     
NLP084+1      >600     >600     stack    >600     >600     >600     
NLP085+1      >600     >600     stack    >600     >600     >600     
NLP086+1      >600     >600     stack    >600     >600     >600     
NLP087+1      >600     >600     stack    >600     >600     >600     
NLP088+1      >600     >600     stack    >600     >600     >600     
NLP089+1      >600     >600     stack    >600     >600     >600     
NLP090+1      >600     >600     stack    >600     >600     >600     
NLP091+1      >600     >600     stack    >600     >600     >600     
NLP092+1      >600     >600     stack    >600     >600     >600     
NLP093+1      >600     >600     stack    >600     >600     >600     
NLP094+1      0.16     <0.01    <0.01    >600     0.08     >600     
NLP095+1      >600     >600     stack    >600     >600     >600     
NLP096+1      >600     >600     stack    >600     >600     >600     
NLP097+1      >600     >600     >600     >600     >600     >600     
NLP098+1      >600     >600     >600     >600     >600     >600     
NLP099+1      >600     >600     >600     >600     >600     >600     
NLP100+1      >600     >600     >600     >600     >600     >600     
NLP101+1      >600     >600     >600     >600     >600     >600     
NLP102+1      >600     >600     >600     >600     >600     >600     
NLP103+1      >600     >600     stack    >600     >600     >600     
NLP104+1      >600     >600     stack    >600     >600     >600     
NLP105+1      >600     >600     stack    >600     >600     >600     
NLP106+1      >600     >600     stack    >600     >600     >600     
NLP107+1      >600     >600     stack    >600     >600     >600     
NLP108+1      >600     stack    stack    >600     >600     >600     
NLP109+1      >600     >600     stack    >600     >600     >600     
NLP110+1      >600     >600     stack    >600     >600     >600     
NLP111+1      >600     stack    stack    >600     >600     >600     
NLP112+1      >600     stack    stack    >600     >600     >600     
NLP113+1      >600     >600     mem      >600     >600     >600     
NLP114+1      >600     >600     >600     >600     >600     >600     
NLP115+1      >600     >600     >600     >600     >600     >600     
NLP116+1      >600     >600     >600     >600     >600     >600     
NLP117+1      0.06     <0.01    <0.01    2.27     0.02     70.36    
NLP118+1      >600     >600     >600     >600     >600     >600     
NLP119+1      >600     >600     >600     >600     >600     >600     
NLP120+1      >600     >600     >600     >600     >600     >600     
NLP121+1      >600     >600     >600     >600     >600     >600     
NLP122+1      0.06     <0.01    <0.01    0.55     0.02     71.58    
NLP123+1      >600     >600     >600     >600     >600     >600     
NLP124+1      >600     stack    stack    >600     >600     >600     
NLP125+1      >600     stack    stack    >600     >600     >600     
NLP126+1      >600     stack    stack    >600     >600     >600     
NLP127+1      >600     stack    stack    >600     >600     >600     
NLP128+1      >600     stack    stack    >600     >600     >600     
NLP129+1      >600     stack    stack    >600     >600     >600     
NLP130+1      >600     >600     >600     >600     >600     >600     
NLP131+1      >600     >600     >600     >600     >600     >600     
NLP132+1      >600     >600     >600     >600     >600     >600     
NLP133+1      >600     >600     >600     >600     >600     >600     
NLP134+1      >600     >600     >600     >600     >600     >600     
NLP135+1      >600     >600     >600     >600     >600     >600     
NLP136+1      >600     >600     >600     >600     >600     >600     
NLP137+1      >600     >600     >600     >600     >600     >600     
NLP138+1      >600     >600     >600     >600     >600     >600     
NLP139+1      >600     >600     >600     >600     >600     >600     
NLP140+1      >600     >600     stack    >600     >600     >600     
NLP141+1      >600     >600     stack    >600     >600     >600     
NLP142+1      >600     >600     stack    >600     >600     >600     
NLP143+1      >600     >600     stack    >600     >600     >600     
NLP144+1      >600     >600     stack    >600     >600     >600     
NLP145+1      >600     >600     stack    >600     >600     >600     
NLP146+1      >600     >600     stack    >600     >600     >600     
NLP147+1      >600     >600     stack    >600     >600     >600     
NLP148+1      >600     >600     stack    >600     >600     >600     
NLP149+1      >600     >600     stack    >600     >600     >600     
NLP150+1      >600     >600     stack    >600     >600     >600     
NLP151+1      >600     >600     stack    >600     >600     >600     
NLP152+1      >600     >600     stack    >600     >600     >600     
NLP153+1      >600     >600     stack    >600     >600     >600     
NLP154+1      >600     >600     stack    >600     >600     >600     
NLP155+1      >600     >600     stack    >600     >600     >600     
NLP156+1      >600     >600     stack    >600     >600     >600     
NLP157+1      >600     >600     stack    >600     >600     >600     
NLP158+1      >600     >600     stack    >600     >600     >600     
NLP159+1      >600     >600     stack    >600     >600     >600     
NLP160+1      >600     >600     >600     >600     >600     >600     
NLP161+1      >600     >600     >600     >600     >600     >600     
NLP162+1      >600     >600     >600     >600     >600     >600     
NLP163+1      >600     >600     >600     >600     >600     >600     
NLP164+1      >600     >600     >600     >600     >600     >600     
NLP165+1      >600     >600     >600     >600     >600     >600     
NLP166+1      >600     >600     >600     >600     >600     >600     
NLP167+1      >600     >600     >600     >600     >600     >600     
NLP168+1      >600     >600     >600     >600     >600     >600     
NLP169+1      >600     >600     >600     >600     >600     >600     
NLP170+1      >600     >600     stack    >600     >600     >600     
NLP171+1      >600     >600     stack    >600     >600     >600     
NLP172+1      >600     >600     stack    >600     >600     >600     
NLP173+1      >600     >600     stack    >600     >600     >600     
NLP174+1      >600     >600     stack    >600     >600     >600     
NLP175+1      >600     >600     stack    >600     >600     >600     
NLP176+1      >600     >600     stack    >600     >600     >600     
NLP177+1      >600     >600     stack    >600     >600     >600     
NLP178+1      >600     >600     stack    >600     >600     >600     
NLP179+1      >600     >600     stack    >600     >600     >600     
NLP180+1      >600     >600     stack    >600     >600     >600     
NLP181+1      >600     >600     stack    >600     >600     >600     
NLP182+1      >600     >600     stack    >600     >600     >600     
NLP183+1      >600     >600     stack    >600     >600     >600     
NLP184+1      >600     >600     stack    >600     >600     >600     
NLP185+1      >600     >600     stack    >600     >600     >600     
NLP186+1      >600     >600     stack    >600     >600     >600     
NLP187+1      >600     >600     stack    >600     >600     >600     
NLP188+1      >600     >600     stack    >600     >600     >600     
NLP189+1      >600     >600     stack    >600     >600     >600     
NLP190+1      >600     >600     >600     >600     >600     >600     
NLP191+1      >600     >600     >600     >600     >600     >600     
NLP192+1      stack    >600     >600     >600     >600     >600     
NLP193+1      >600     >600     >600     >600     >600     >600     
NLP194+1      stack    >600     >600     >600     >600     >600     
NLP195+1      stack    >600     >600     >600     >600     >600     
NLP196+1      >600     >600     >600     >600     >600     >600     
NLP197+1      stack    >600     >600     >600     >600     >600     
NLP198+1      stack    >600     >600     >600     >600     >600     
NLP199+1      stack    >600     >600     >600     >600     >600     
NLP200+1      >600     >600     stack    >600     >600     >600     
NLP201+1      >600     >600     stack    >600     >600     >600     
NLP202+1      >600     >600     stack    >600     >600     >600     
NLP203+1      >600     >600     stack    >600     >600     >600     
NLP204+1      >600     >600     stack    >600     >600     >600     
NLP205+1      >600     >600     stack    >600     >600     >600     
NLP206+1      >600     >600     stack    >600     >600     >600     
NLP207+1      >600     >600     stack    >600     >600     >600     
NLP208+1      >600     >600     stack    >600     >600     >600     
NLP209+1      >600     >600     stack    >600     >600     >600     
NLP210+1      >600     >600     stack    >600     >600     >600     
NLP211+1      >600     >600     stack    >600     >600     >600     
NLP212+1      >600     >600     stack    >600     >600     >600     
NLP213+1      >600     >600     stack    >600     >600     >600     
NLP214+1      >600     >600     stack    >600     >600     >600     
NLP215+1      >600     >600     stack    >600     >600     >600     
NLP216+1      >600     >600     stack    >600     >600     >600     
NLP217+1      >600     >600     stack    >600     >600     >600     
NLP218+1      >600     >600     stack    >600     >600     >600     
NLP219+1      >600     >600     stack    >600     >600     >600     
NLP220+1      >600     >600     stack    >600     >600     >600     
NLP221+1      >600     >600     stack    >600     >600     >600     
NLP222+1      >600     >600     stack    >600     >600     >600     
NLP223+1      stack    >600     >600     >600     >600     >600     
NLP224+1      >600     >600     stack    >600     >600     >600     
NLP225+1      >600     >600     stack    >600     >600     >600     
NLP226+1      >600     >600     stack    >600     >600     >600     
NLP227+1      >600     >600     stack    >600     >600     >600     
NLP228+1      >600     >600     stack    >600     >600     >600     
NLP229+1      >600     >600     stack    >600     >600     >600     
NLP230+1      stack    >600     >600     >600     >600     >600     
NLP231+1      stack    >600     >600     >600     >600     >600     
NLP232+1      >600     >600     >600     >600     >600     >600     
NLP233+1      stack    >600     >600     >600     >600     >600     
NLP234+1      >600     >600     >600     >600     >600     >600     
NLP235+1      stack    >600     >600     >600     >600     >600     
NLP236+1      stack    >600     >600     >600     >600     >600     
NLP237+1      >600     >600     >600     >600     >600     >600     
NLP238+1      stack    >600     >600     >600     >600     >600     
NLP239+1      stack    >600     >600     >600     >600     >600     
NLP240+1      >600     >600     stack    >600     >600     >600     
NLP241+1      >600     >600     stack    >600     >600     >600     
NLP242+1      >600     >600     stack    >600     >600     >600     
NLP243+1      >600     >600     stack    >600     >600     >600     
NLP244+1      >600     >600     stack    >600     >600     >600     
NLP245+1      >600     >600     stack    >600     >600     >600     
NLP246+1      >600     >600     stack    >600     >600     >600     
NLP247+1      >600     >600     stack    >600     >600     >600     
NLP248+1      >600     >600     stack    >600     >600     >600     
NLP249+1      >600     >600     stack    >600     >600     >600     
NLP250+1      >600     >600     stack    >600     >600     >600     
NLP251+1      >600     >600     stack    >600     >600     >600     
NLP252+1      >600     >600     stack    >600     >600     >600     
NLP253+1      >600     >600     stack    >600     >600     >600     
NLP254+1      >600     >600     stack    >600     >600     >600     
NLP255+1      >600     >600     stack    >600     >600     >600     
NLP256+1      >600     >600     stack    >600     >600     >600     
NLP257+1      >600     >600     stack    >600     >600     >600     
NLP258+1      >600     >600     stack    >600     >600     >600     
NLP259+1      >600     >600     stack    >600     >600     >600     
NUM290+1      >600     >600     segmf    >600     >600     0.03     
NUM291+1      >600     >600     segmf    >600     >600     0.04     
NUM292+1      >600     >600     segmf    >600     >600     >600     
NUM293+1      >600     >600     segmf    >600     >600     0.26     
NUM294+1      >600     >600     segmf    >600     >600     403.34   
NUM295+1      >600     >600     segmf    >600     >600     0.04     
NUM296+1      >600     >600     segmf    >600     >600     0.03     
NUM297+1      >600     >600     segmf    >600     >600     406.85   
NUM298+1      >600     >600     segmf    >600     >600     0.03     
NUM299+1      >600     >600     segmf    >600     >600     388.78   
NUM300+1      >600     >600     segmf    >600     >600     0.26     
NUM301+1      >600     >600     segmf    >600     >600     0.30     
NUM302+1      >600     >600     segmf    >600     >600     0.03     
NUM303+1      >600     >600     segmf    >600     >600     >600     
NUM304+1      >600     >600     segmf    >600     >600     >600     
NUM305+1      >600     >600     segmf    >600     >600     398.21   
NUM306+1      >600     >600     segmf    >600     >600     >600     
NUM307+1      >600     >600     segmf    >600     >600     >600     
NUM308+1      >600     >600     segmf    >600     >600     >600     
NUM309+1      >600     >600     segmf    >600     >600     >600     
NUM310+1      >600     >600     >600     >600     >600     >600     
NUM311+1      >600     >600     segmf    >600     >600     >600     
NUM312+1      >600     >600     segmf    >600     >600     >600     
NUM313+1      >600     >600     segmf    >600     >600     >600     
NUM314+1      >600     >600     segmf    >600     >600     >600     
NUM315+1      >600     >600     segmf    >600     >600     385.46   
NUM316+1      >600     >600     segmf    >600     >600     >600     
NUM317+1      >600     >600     segmf    >600     >600     >600     
NUM318+1      >600     >600     segmf    >600     >600     0.04     
NUM319+1      >600     >600     segmf    >600     >600     383.57   
NUM320+1      >600     >600     segmf    >600     >600     >600     
NUM321+1      >600     >600     segmf    >600     >600     >600     
NUM322+1      >600     >600     segmf    >600     >600     0.04     
NUM323+1      >600     >600     segmf    >600     >600     416.01   
NUM324+1      >600     >600     segmf    >600     >600     >600     
NUM325+1      >600     >600     segmf    >600     >600     >600     
NUM326+1      >600     >600     segmf    >600     >600     0.91     
NUM327+1      >600     >600     segmf    >600     >600     415.07   
NUM328+1      >600     >600     segmf    >600     >600     >600     
NUM329+1      >600     >600     segmf    >600     >600     397.71   
NUM330+1      >600     >600     segmf    >600     >600     >600     
NUM331+1      >600     >600     >600     >600     >600     >600     
NUM332+1      >600     >600     segmf    >600     >600     >600     
NUM333+1      >600     >600     segmf    >600     0.01     0.03     
NUM334+1      >600     >600     segmf    >600     >600     >600     
NUM335+1      >600     >600     segmf    >600     >600     >600     
NUM336+1      >600     >600     segmf    >600     >600     >600     
NUM337+1      >600     >600     segmf    >600     >600     >600     
NUM338+1      >600     >600     segmf    >600     >600     >600     
NUM339+1      >600     >600     segmf    >600     >600     >600     
NUM340+1      >600     >600     segmf    >600     >600     >600     
NUM341+1      >600     >600     >600     >600     >600     >600     
NUM342+1      >600     >600     segmf    >600     >600     >600     
NUM343+1      >600     >600     segmf    >600     >600     0.45     
NUM344+1      >600     >600     segmf    >600     >600     400.58   
NUM345+1      >600     >600     segmf    >600     >600     >600     
NUM346+1      >600     >600     segmf    >600     >600     >600     
NUM347+1      >600     >600     segmf    >600     >600     >600     
NUM348+1      >600     >600     segmf    >600     >600     >600     
NUM349+1      >600     >600     segmf    >600     >600     >600     
NUM350+1      >600     >600     segmf    >600     >600     >600     
NUM351+1      >600     >600     segmf    >600     >600     >600     
NUM352+1      >600     >600     segmf    >600     >600     >600     
NUM353+1      >600     >600     segmf    >600     >600     >600     
NUM354+1      >600     >600     segmf    >600     >600     >600     
NUM355+1      >600     >600     >600     >600     >600     >600     
NUM356+1      >600     >600     segmf    >600     >600     >600     
NUM357+1      >600     >600     segmf    >600     >600     >600     
NUM358+1      >600     >600     segmf    >600     >600     >600     
NUM359+1      >600     >600     >600     >600     >600     >600     
NUM360+1      >600     >600     segmf    >600     >600     >600     
NUM361+1      >600     >600     >600     >600     >600     >600     
NUM362+1      >600     >600     >600     >600     >600     >600     
NUM363+1      >600     >600     segmf    >600     >600     >600     
NUM364+1      >600     >600     segmf    >600     >600     >600     
NUM365+1      >600     >600     segmf    >600     >600     >600     
NUM366+1      >600     >600     segmf    >600     >600     >600     
NUM367+1      >600     >600     segmf    >600     >600     >600     
NUM368+1      >600     >600     segmf    >600     >600     >600     
NUM369+1      >600     >600     segmf    >600     >600     >600     
NUM370+1      >600     >600     segmf    >600     >600     >600     
NUM371+1      >600     >600     segmf    >600     >600     >600     
NUM372+1      >600     >600     segmf    >600     >600     >600     
NUM373+1      >600     >600     segmf    >600     >600     >600     
PLA024+1      stack    >600     >600     >600     >600     >600     
PLA025+1      stack    >600     >600     >600     >600     >600     
PLA026+1      stack    >600     >600     >600     >600     >600     
PLA027+1      stack    >600     >600     >600     >600     >600     
PLA028+1      stack    >600     >600     >600     >600     >600     
PLA029+2      >600     >600     >600     >600     >600     (0.01)   
PUZ001+1      >600     >600     stack    >600     >600     >600     
PUZ005+1      >600     >600     stack    >600     >600     >600     
PUZ031+1      >600     >600     stack    >600     >600     0.74     
PUZ047+1      >600     >600     stack    >600     >600     0.02     
PUZ060+1      <0.01    <0.01    <0.01    >600     <0.01    <0.01    
PUZ061+1      0.01     <0.01    <0.01    >600     0.13     <0.01    
SET002+3      >600     >600     segmf    4.09     >600     0.01     
SET002+4      >600     >600     stack    >600     >600     386.60   
SET008+3      >600     >600     segmf    >600     >600     7.28     
SET009+3      >600     >600     stack    >600     >600     >600     
SET010+3      >600     >600     segmf    >600     >600     >600     
SET011+3      >600     >600     segmf    >600     >600     >600     
SET012+4      >600     >600     stack    >600     >600     >600     
SET013+4      >600     >600     stack    >600     >600     >600     
SET014+3      >600     >600     stack    >600     >600     >600     
SET014+4      >600     >600     stack    >600     >600     >600     
SET015+4      >600     >600     stack    >600     >600     >600     
SET016+1      >600     >600     >600     >600     >600     >600     
SET016+4      >600     >600     stack    >600     >600     >600     
SET017+1      >600     >600     >600     >600     >600     >600     
SET018+1      >600     >600     >600     >600     >600     >600     
SET018+4      >600     >600     stack    >600     >600     >600     
SET019+4      >600     >600     stack    3.72     >600     0.01     
SET020+1      >600     >600     >600     >600     >600     >600     
SET024+1      >600     >600     >600     >600     >600     106.43   
SET025+1      >600     >600     >600     >600     >600     41.41    
SET027+1      >600     >600     >600     >600     >600     >600     
SET027+3      >600     >600     stack    >600     >600     0.01     
SET027+4      >600     >600     stack    >600     >600     >600     
SET043+1      <0.01    <0.01    <0.01    <0.01    <0.01    0.01     
SET044+1      0.01     <0.01    <0.01    7.76     0.04     <0.01    
SET045+1      <0.01    <0.01    <0.01    0.02     <0.01    0.01     
SET046+1      0.16     <0.01    <0.01    0.10     <0.01    <0.01    
SET047+1      >600     >600     0.06     >600     >600     >600     
SET054+1      >600     >600     >600     135.69   >600     0.09     
SET055+1      >600     >600     >600     >600     >600     33.53    
SET056+1      >600     >600     >600     >600     >600     >600     
SET060+1      >600     >600     >600     >600     >600     0.03     
SET061+1      >600     >600     >600     297.88   >600     0.06     
SET062+1      >600     >600     >600     >600     >600     0.04     
SET062+3      0.01     <0.01    <0.01    0.58     <0.01    0.01     
SET062+4      >600     >600     stack    >600     >600     0.01     
SET063+1      >600     >600     >600     >600     >600     1.72     
SET063+3      >600     >600     mem      2.61     >600     0.01     
SET063+4      >600     >600     stack    >600     >600     384.81   
SET064+1      >600     >600     >600     >600     >600     >600     
SET065+1      >600     >600     >600     >600     >600     0.13     
SET066+1      >600     >600     >600     >600     >600     >600     
SET067+1      >600     >600     >600     >600     >600     >600     
SET069+1      >600     >600     >600     >600     >600     >600     
SET071+1      >600     >600     >600     >600     >600     >600     
SET072+1      >600     >600     >600     >600     >600     >600     
SET073+1      >600     >600     >600     >600     >600     358.77   
SET074+1      >600     >600     >600     >600     >600     349.08   
SET076+1      >600     >600     >600     >600     >600     >600     
SET077+1      >600     >600     >600     >600     >600     41.53    
SET079+1      >600     >600     >600     >600     >600     326.27   
SET081+1      >600     >600     >600     >600     >600     75.45    
SET082+1      >600     >600     >600     >600     >600     >600     
SET083+1      >600     >600     >600     >600     >600     >600     
SET084+1      >600     >600     >600     >600     >600     >600     
SET086+1      >600     >600     >600     >600     >600     >600     
SET090+1      >600     >600     >600     >600     >600     >600     
